video_id,url,duration_seconds,published_at,tags,title,description,view_count,like_count,comment_count,engagement_rate
j2uyWhzbRiQ,https://www.youtube.com/watch?v=j2uyWhzbRiQ,23,2024-04-06T02:58:32Z,"espn, sports",Trying to lock down Caitlin Clark 🔒,"✔️ Subscribe to ESPN+ http://espnplus.com/youtube
✔️ Get the ESPN App: http://www.espn.com/espn/apps/espn
✔️ Subscribe to ESPN on YouTube: http://es.pn/SUBSCRIBEtoYOUTUBE
✔️ Subscribe to NBA on ESPN on YouTube: http://bit.ly/SUBSCRIBEtoNBAonESPN
✔️ Watch ESPN on YouTube TV: http://es.pn/YouTubeTV",360728,7624,456,0.0224
E6PRINbd2WA,https://www.youtube.com/watch?v=E6PRINbd2WA,21,2024-06-05T04:00:11Z,,2024 USBC Queens Matchplay Trailer #bowling #youtubeshorts #sports,,679,17,2,0.028
uBnR0oV-OoY,https://www.youtube.com/watch?v=uBnR0oV-OoY,58,2024-06-19T14:11:12Z,,Novak Djokovic’s Kryptonite (vs Roger Federer),"Novak Djokovic is trying to escape from a play Roger Federer is using called “The Swiss Watch.”

The Swiss Watch starts with a low backhand slice to pull Djokovic forward. From here, Djokovic can’t get much on his backhand, so Federer is able to move around it and upgrade to a forehand.

Federer’s forehand is deep to Djokovic’s backhand, pushing him back and drawing a short ball, allowing Federer to step in and rip another inside-out forehand, breaking Djokovic’s ankles.",5130918,156887,1115,0.0308
Q1UtnFeM-B4,https://www.youtube.com/watch?v=Q1UtnFeM-B4,18,2024-05-09T18:43:49Z,,Even Gronk knew 🤣 #tombradyroast #gronk #patriots #nfl #nflfans #nflfunny #sports #tombrady,,2824076,79590,994,0.0285
ax1tA8a0a6w,https://www.youtube.com/watch?v=ax1tA8a0a6w,59,2024-06-20T23:26:36Z,"josh giddey, Josh Giddey Trade, Oklahoma City, Alex Caruso, Alex Caruso Trade, Alex Caruso Traded to Chicago, Alex Caruso Traded To The Oklahoma City Thunder, Alex Caruso Thunder, Alex Caruso OKC, Josh Giddey Traded to Chicago Bulls, Josh Giddey Chicago Bulls, 2024 NBA Offseason, 2024 NBA, NBA Offseason, 2024 Offseason, 2024 NBA Trade, NBA Trade",The Bulls JUST ROBBED OKC Thunder 🤯🚨,The Chicago Bulls Have Just Agreed To Terms on a trade that would send Alex Caruso to the Oklahoma City Thunder in return for 2021 1st round pick Josh Giddey,2132356,61284,2506,0.0299
JVZO46fIuX0,https://www.youtube.com/watch?v=JVZO46fIuX0,12,2024-04-28T03:10:50Z,"lakers vs nuggets, nuggets vs lakers, nba highlights, la lakers vs denver nuggets game 4, nuggets vs lakers highlights, lakers vs nuggets highlights, lebron james, nikola jokic",The Lakers FINALLY BEAT THE Nuggets!😭,"🏀NBA WEEKLY BREAKDOWN -- youtube.com/playlist?list=PL_HppZy-GwSyKy1Q-DcW1l9VkpjLIpbNO

📌 Follow HoH WhatsApp: whatsapp.com/channel/0029VaWxtu18kyyV3TAkKk3q
📌 Follow HoH Instagram: https://www.instagram.com/houseofhighlights
📌 Follow HoH TikTok: https://www.tiktok.com/@houseofhighlights

#HouseofHighlights #NBA",232995,10182,489,0.0458
UhtRHgCotPU,https://www.youtube.com/watch?v=UhtRHgCotPU,33,2024-05-21T03:00:26Z,"World Records in Sports, Unbelievable Sports Achievements, Historic Sports Moments, Olympic Records, Athletic World Records, Top Sports Achievements, Record-Breaking Performances, Legendary Sports Records, Iconic Sports Moments, Sports History Highlights, Greatest Athletic Feats, World Record Holders, Sports Legends, Athletic Records, Epic Sports Moments, Usain Bolt's 100m Sprint, Michael Phelps' Olympic Medals, Florence Griffith-Joyner's 200m Dash, Wayne Gretzky's NHL Points",Most Unbelievable World Records in Sports History! 🌍🏆,"🚀 Get ready to be amazed by some of the most jaw-dropping world records in sports history! This video takes you on a journey through incredible achievements that have pushed the boundaries of human potential. From the fastest sprints to the longest jumps, each record showcases extraordinary talent and relentless determination.

📺 Enjoy breathtaking footage and expert commentary as we explore these phenomenal achievements in the world of sports.
👍 If you're thrilled by these records, don’t forget to like, subscribe, and comment below with the sports record you find most unbelievable!

#WorldRecords #SportsHistory #UnbelievableAchievements #AthleticExcellence #RecordBreaking Moments",493,11,0,0.0223
eEbaiTHuMqU,https://www.youtube.com/watch?v=eEbaiTHuMqU,24,2024-04-13T14:00:34Z,"Nickelodeon, Football, Sports, Nickelodeon football, NFL Slimetime, Slimetime, Football Memes, Football Moments, Sports Highlights, Football Highlights, NFL, Young Dylan, Nate Burleson, Super Bowl, Fantasy Football, Slime, Patrick Mahomes, NFL Records, Patrick Mahomes Yards, Patrick Mahomes Record, Kansas City, Kansas City Chiefs, Chiefs, Best Quarterbacks, Best NFL Quarterbacks, NFL Highlights, Did You Know, Football for Kids, Learn about Football",Patrick Mahomes Breaks Records! 🏆,"Did you know that Patrick Mahomes had a total yardage of 5,250 in the 2022 season? It's true! This fact earned him a spot in the top 5 quarterback yardage of any quarterback ever! 

#NFL #Sports #Nickelodeon #PatrickMahomes

►► Subscribe for More: https://at.nick.com/NickSportsSubscribe
►► Watch More from NickSports: https://at.nick.com/NickSportsVideos
►► Watch More from Nick: https://at.nick.com/NewNickVideos
►► SpongeBob on YouTube: https://at.nick.com/SpongeBobOfficial
►► NickToons on YouTube: https://at.nick.com/NicktoonsYouTube
►► Wanna Watch Slimetime LIVE? : https://at.nick.com/TVSchedule

Catch More on Nick!

Welcome to Nick Sports! Your go-to place for all things sports in the Nickelodeon universe, from NFL Slimetime with Young Dylan and Nate Burleson to the most athletic moments with your favorite cartoon characters, like SpongeBob and Lincoln Loud. Subscribe for all the fails and funny moments for football fans just like you!",878458,9303,0,0.0106
nt2D_5_ZpwA,https://www.youtube.com/watch?v=nt2D_5_ZpwA,52,2024-06-05T12:39:08Z,,How Will Humans Run In The Future?,,20522158,1399081,11710,0.0687
B2ACiebgK54,https://www.youtube.com/watch?v=B2ACiebgK54,28,2024-05-27T03:40:00Z,"minnesota timberwolves vs dallas mavericks, Daniel gafford dunk, Daniel gafford block, Daniel gafford highlights, dallas mavericks vs minnesota game 3, luka doncic, rudy gobert dunked on, mavs vs timberwolves, mavs vs twolves",Gafford dunked ALL OVER Rudy to win the game!😭,"🏀NBA WEEKLY BREAKDOWN -- youtube.com/playlist?list=PL_HppZy-GwSyKy1Q-DcW1l9VkpjLIpbNO

📌 Follow HoH WhatsApp: whatsapp.com/channel/0029VaWxtu18kyyV3TAkKk3q
📌 Follow HoH Instagram: https://www.instagram.com/houseofhighlights
📌 Follow HoH TikTok: https://www.tiktok.com/@houseofhighlights

#HouseofHighlights #NBA",436536,10787,255,0.0253
BNErPdIubn0,https://www.youtube.com/watch?v=BNErPdIubn0,12,2024-06-07T11:22:12Z,,BGTR SYL #shoot #football #ozil #soccer #goals #sports,,145,7,1,0.0552
8zMPIzENgK4,https://www.youtube.com/watch?v=8zMPIzENgK4,58,2024-04-04T09:56:28Z,,"Hockey - Sports Captains at St Andrew's, Berkshire","Meet our Hockey 1st XI Captain & Vice Captain who discuss their roles in the next of our Sports Captain series and see them in action playing in Section Hockey.

#beyourbestself

#standrewsberkshire #prepschoolsports #prepschoollife #sportscaptain",177,5,0,0.0282
brP7hbUg2_M,https://www.youtube.com/watch?v=brP7hbUg2_M,61,2024-06-05T13:31:46Z,,Crozza sul numero 1 al mondo Jannik Sinner #sinner #fratellidicrozza #tennis #sports,Fratelli di Crozza ritorna a settembre non perderti i momenti migliori della passata stagione ❤️,319705,5388,509,0.0184
CheJ8zvZkKs,https://www.youtube.com/watch?v=CheJ8zvZkKs,16,2024-04-07T21:00:07Z,"dallas mavericks vs Houston rockets, rockets vs mavericks, rockets vs mavs, amen Thompson vs maxi kleber, dallas mavericks highlights, nba ejection, amen Thompson ejection vs mavericks",Amen Thompson GOT PHYSICAL off the ball!😭,"📌 SHOP OUR MERCH: https://hoh.world
📌 Follow our Instagram: https://www.instagram.com/houseofhighlights
📌 Follow our TikTok: 
https://www.tiktok.com/@houseofhighlights
📌 Follow our Facebook: https://www.facebook.com/houseofhighlights
📌 Follow our Twitter: https://twitter.com/HoHighlights
📌 SUBSCRIBE, LIKE & COMMENT for MORE!

#HouseofHighlights #NBA",1053992,28455,681,0.0276
xyxW9kAgEpw,https://www.youtube.com/watch?v=xyxW9kAgEpw,60,2024-04-10T13:49:07Z,"Volume, Volume Sports, Colin Cowherd, The Herd, Podcasts",Colin Cowherd & Nick Wright discuss Diana Taurasi & Sue Bird's comments on Caitlin Clark #wnba,"Shop the hottest gear in all of sports podcasting: https://thevolume.com/shop-all-new

Follow us on social media: 
https://www.instagram.com/thevolumesports
https://twitter.com/TheVolumeSports
https://www.facebook.com/TheVolumeSports
https://www.tiktok.com/@thevolumesports

Learn more about The Volume:
https://www.thevolume.com",129370,2722,320,0.0235
SWrQBBtiMJ4,https://www.youtube.com/watch?v=SWrQBBtiMJ4,38,2024-04-13T13:00:31Z,"new york knicks vs brooklyn nets, jalen brunson, cam Thomas, brunson shove, cam Thomas push, nets vs knicks, nba playoffs, new york knicks, knicks highlights, new york knicks highlights, knicks vs nets",Cam Thomas HAD ENOUGH of Brunson!😭,"🏀NBA WEEKLY BREAKDOWN -- youtube.com/playlist?list=PL_HppZy-GwSyKy1Q-DcW1l9VkpjLIpbNO

📌 Follow HoH WhatsApp: whatsapp.com/channel/0029VaWxtu18kyyV3TAkKk3q
📌 Follow HoH Instagram: https://www.instagram.com/houseofhighlights
📌 Follow HoH TikTok: https://www.tiktok.com/@houseofhighlights

#HouseofHighlights #NBA",159520,7912,193,0.0508
FDBhTw2U9GA,https://www.youtube.com/watch?v=FDBhTw2U9GA,29,2024-05-27T17:04:57Z,"beinsports, beinsport, beinsports canlı, beinsports maç özeti, maç özeti, galatasaray maç özeti, fenerbahçe maç özeti, trabzonspor maç özeti, beşiktaş maç özeti, süper lig, süper lig maç özeti, galatasaray, fenerbahçe, beşiktaş, trabzonspor, lig tv, beinsports canlı izle, lig tv canlı, süper lig özetler, süper lig özet, özet, maç özetleri, özet izle, canlı özet izle, özet izle süper lig, özet izle türkiye ligi, türkiye ligi özet, canlı özet, özet pozisyonlar, futbol","🦁 ""Ciro Mertens, Belki De En Sevdiği Yere Geldi!"" #shorts #galatasaray","beIN SPORTS'un en güncel programlarını, spor dolu içeriklerini takip etmek için kanala abone olmayı unutmayın: http://dgtrk.lu/1ebhi",3031900,76216,555,0.0253
d4dnRQHc1JQ,https://www.youtube.com/watch?v=d4dnRQHc1JQ,57,2024-04-25T00:42:27Z,"Football, Soccer, La Liga, Goal Line, VAR, Tech, Football Technology, Futebol, FIFA, World Cup, El Clasico, FC Barcelona, Phantom goal, Optical Illusion, Football Magic, Football Crazy, Ball, Goal, Futbol, Football News, Technology, Football weird, Ghost Goal, Goals, Fail, football fail, Football Conspiracy",La Liga’s Tech Dilemma,La Liga’s tech dilemma: Is goal-line technology REALLY worth spending $3.2 million per season if you’ve already got VAR? If El Clasico was anything to go off — yes. #football #fcbarcelona #madrid #soccer #futbol #sports #spain #tech #goal #futebol #fifa #news #worldcup #laliga #championsleague #respect #footballshorts,10328987,453507,1638,0.0441
SFcXEeaNm1Q,https://www.youtube.com/watch?v=SFcXEeaNm1Q,23,2024-06-18T17:57:19Z,"World Athletics, worldAthletics, IAAF, Athletics, World Championships, track and field",9.92 for Olympic champ Marcell Jacobs in Turku ‼️ #italy #sports #running #continentaltourgold,"Subscribe to our channel - https://www.youtube.com/worldathletics

⭐️ Watch exclusive videos on Inside Track - https://worldathletics.org/videos ⭐️

⭐️ Follow us on Twitter - https://twitter.com/WorldAthletics ⭐️

⭐️ Follow us on Facebook - https://www.facebook.com/WorldAthletics/ ⭐️

⭐️ Follow us on Instagram - https://www.instagram.com/worldathletics/ ⭐️

⭐️ Follow us on TikTok - https://www.tiktok.com/@worldathletics/ ⭐️

Make sure you subscribe for athletics highlights, interviews with the athletes, training tips and more!",91701,3204,38,0.0354
HLDXn0aQOb8,https://www.youtube.com/watch?v=HLDXn0aQOb8,52,2024-04-21T00:38:54Z,"anthony edwards, minnesota timberwolves, phoenix suns, kevin durant, suns vs timberwolves, kevin durant vs anthony edwards, anthony edwards highlights, nba playoffs, nba playoffs round one, suns vs twolves game 1, 2024 nba playoffs",Kevin Durant TRIED to Guard Antman but he got OWNED instead!😭,"📌 SHOP OUR MERCH: https://hoh.world
📌 Follow our Instagram: https://www.instagram.com/houseofhighlights
📌 Follow our TikTok: 
https://www.tiktok.com/@houseofhighlights
📌 Follow our Facebook: https://www.facebook.com/houseofhighlights
📌 Follow our Twitter: https://twitter.com/HoHighlights
📌 SUBSCRIBE, LIKE & COMMENT for MORE!

#HouseofHighlights #NBA",145361,8027,204,0.0566
0WkEUYucstM,https://www.youtube.com/watch?v=0WkEUYucstM,46,2024-06-14T16:30:00Z,"shorts, nbc sports, olympics, team usa, paris 2024, summer olympics, gym, gymnastics, team usa gym, team usa gymnastics, gymnastics 2024, us championships, u.s. Gymnastics championships, gymnastics championship, all-around, u.s. Crown, gymnastics olympics, simone biles, simone biles us championships 2024, skye blakely, kayla dicello, hezly rivera, hezly rivera winter cup 2024, hezly rivera bars, hezly rivera floor, hezly rivera beam, hezly rivera 2024",Girl Dad = Biggest Supporter🖤🤸🏼‍♀️,"15-year-old Hezly Rivera’s dad could barely watch her balance beam routine at U.S. Gymnastics Championships 2024.

#NBCSports #Gymnastics #HezlyRivera #Paris2024

» Subscribe to NBC Sports: https://www.youtube.com/nbcsports
» Watch Live Sports on NBCSports.com: http://www.nbcsports.com/live

NBC Sports Group serves sports fans 24/7 with premier live events, insightful studio shows, and compelling original programming. NBC Sports is an established leader in the sports media landscape with an unparalleled collection of sports properties that include the Olympics, NFL, Premier League,  NASCAR, PGA TOUR, the Kentucky Derby, Tour de France, French Open, IndyCar and many more. Subscribe to our channel for the latest sporting news and highlights!

Visit NBC Sports: https://www.nbcsports.com
Find Premier League on NBC Sports: https://www.nbcsports.com/soccer/premier-league
Find NASCAR on NBC Sports: https://www.nbcsports.com/motors/nascar
Find Sunday Night Football on NBC Sports: https://www.nbcsports.com/nfl/sunday-night-football
Find NBC Sports on Facebook: https://www.facebook.com/NBCSports
Follow NBC Sports on Twitter: https://twitter.com/nbcsports
Follow NBC Sports on Instagram: https://www.instagram.com/nbcsports/

Girl Dad = Biggest Supporter🖤🤸🏼‍♀️",1227778,71720,309,0.0587
Tf6ac5h5ekI,https://www.youtube.com/watch?v=Tf6ac5h5ekI,12,2024-05-27T08:18:08Z,"f1, formula 1, formula one, f1 driver, formula 1 driver, formula one driver, f2, formula 2, formula 2 driver, maranello ferrari test drive, auto racing, f1 driver reflex, formula 1 driver reflex, grand prix, f1 shorts, f1 news, f1 racing, racing, sports, pitlane pioneers",You need this level of reflexes to be a Formula 1 driver,"In this video, we explained to you the incredible reaction of the F2 driver at the 2024 Monaco grand prix. Enjoy watching!",84871616,3664919,10588,0.0433
